ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
11237,293,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3166,53
11237,295,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3166,52
11237,299,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3166,50
11237,300,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3175,16
11237,302,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3175,17
11237,304,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3175,18
11237,305,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,421-A,,3166,47
11237,309,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3166,45
11237,316,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3175,24
11237,317,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3166,41
11237,320,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3175,26
11237,432,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3177,12
11237,434,JEFFERSON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3177,13
11237,1509,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3386,64
11237,1513,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3386,62
11237,1515,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3386,60
11237,1516,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3393,43
11237,1517,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3386,58
11237,1518,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3393,45
11237,1521,JEFFERSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3386,56
11237,91,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3009,5
11237,177,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3166,4
11237,181,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3166,2
11237,190,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3165,33
11237,194,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3174,28
11237,198,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3174,29
11237,203,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3175,5
11237,223,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,6
11237,305,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3220,3
11237,325,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3236,4
11237,207 TO 209,KNICKERBOCKER,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3175,3
11237,271,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,3326,58
11237,273,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3326,57
11237,283,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3326,49
11237,285,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3326,48
11237,320,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3335,32
11237,343,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3328,49
11237,349,LINDEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3328,46
11237,1381,MADISON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3363,32
11237,1383,MADISON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3363,30
11237,313,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3158,50
11237,315,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3158,49
11237,324,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3165,15
11237,327,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3158,44
11237,348,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3165,23
11237,414,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3166,19
11237,416,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3166,20
11237,424,MELROSE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3166,23
11237,175,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3306,35
11237,183,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3307,56
11237,187,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3307,54
11237,189,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3307,53
11237,197,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3307,49
11237,275,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3309,32
11237,292,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3319,11
11237,294,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3319,12
11237,309,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,60
11237,311,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,59
11237,314,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3319,21
11237,315,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,57
11237,316,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3319,22
11237,318,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3319,23
11237,319,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,55
11237,321,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,54
11237,323,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,53
11237,329,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3310,50
11237,366,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3320,21
11237,367,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,48
11237,369,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,47
11237,370,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3320,22
11237,371,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,46
11237,373,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,45
11237,377,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,43
11237,379,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,42
11237,381,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,41
11237,383,MENAHAN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3311,40
11237,16,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3012,3
11237,18,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3012,4
11237,26,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3012,8
11237,44,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3008,6
11237,61,MORGAN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3093,23
11237,1473,MYRTLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3309,4
11237,1475,MYRTLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3309,2
11237,1476,MYRTLE,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3317,30
11237,182 TO 184,NOLL,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3155,7501
11237,298,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3362,9
11237,300,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3362,10
11237,361,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3345,50
11237,363,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3345,49
11237,368,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3353,11
11237,381,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3345,41
11237,383,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3345,40
11237,385,PALMETTO,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLES 14 & 15,,3345,39
11237,1398,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3378,11
11237,1400,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3378,12
11237,1416,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3378,20
11237,1422,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3378,23
11237,1424,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3378,24
11237,1426,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3378,25
11237,1428,PUTNAM,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3378,26
11237,1,RIDGEWOOD,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3354,9
11237,5,RIDGEWOOD,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3354,7
11237,24,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3189,20
11237,42,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3200,24
11237,43,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,7
11237,44,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3200,25
11237,45,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,6
11237,46,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3200,26
11237,49,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,5
11237,50,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3200,28
11237,51,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,4
11237,55,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,3
11237,56,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3200,31
11237,57,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,2
11237,59,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,1
11237,62,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3211,24
11237,68,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3211,26
11237,72,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3211,28
11237,74,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3211,29
11237,78,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3211,30
11237,80,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3211,31
11237,84,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3222,26
11237,88,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3222,27
11237,101,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3239,9
11237,106,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3238,27
11237,107,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3239,7
11237,108,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3238,28
11237,109,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3239,6
11237,110,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3238,29
11237,112,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3238,30
11237,114,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,3238,31
11237,116,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3238,32
11237,138,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3249,32
11237,157,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3261,2
11237,203,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3292,8
11237,208,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3291,29
11237,210,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3291,30
11237,241,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3312,10
11237,244,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3311,27
11237,253,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3312,4
11237,255,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3312,3
11237,259,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3312,1
11237,268,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3320,29
11237,304,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3338,35
11237,306,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3338,36
11237,308,SAINT NICHOLAS,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3338,37
11237,289,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3425,42
11237,293,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3425,40
11237,295,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3425,38
11237,296,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3431,42
11237,302,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3431,44
11237,304,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3431,45
11237,309,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3425,62
11237,311,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3425,61
11237,314,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3431,48
11237,315,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3425,60
11237,318,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3431,49
11237,320,SCHAEFER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3431,50
11237,171,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,48
11237,173,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,47
11237,175,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,46
11237,181,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3257,43
11237,183,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,42
11237,185,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,41
11237,191,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,38
11237,224,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,14
11237,225,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,55
11237,228,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,16
11237,230,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,17
11237,231,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,52
11237,232,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,18
11237,233,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,51
11237,234,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,19
11237,235,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3258,50
11237,236,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,20
11237,238,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,21
11237,242,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,23
11237,244,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,24
11237,247,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,47
11237,248,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,26
11237,249,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,46
11237,250,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3269,27
11237,251,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,45
11237,253,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,44
11237,255,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,43
11237,257,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,42
11237,286,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,7501
11237,291,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3259,55
11237,294,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,14
11237,296,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,15
11237,298,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,16
11237,306,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3270,20
11237,308,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,21
11237,311,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3259,45
11237,312,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,23
11237,313,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3259,44
11237,318,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,26
11237,320,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3270,27
11237,323,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3259,39
11237,352,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,3271,15
11237,414,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3272,25
11237,416,STANHOPE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3272,26
11237,76,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3197,11
11237,80,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3197,13
11237,85,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3186,47
11237,90,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3197,18
11237,92,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3197,19
11237,94,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3197,20
11237,99,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3186,41
11237,101,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3186,40
11237,103,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3186,39
11237,133,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,3187,54
11237,137,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,53
11237,141,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,51
11237,147,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,49
11237,149,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3187,48
11237,153,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,46
11237,159,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,44
11237,161,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,43
11237,163,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,42
11237,169,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,40
11237,177,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,37
11237,179,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,3187,36
11237,183,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3187,35
11237,200,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3199,10
11237,202,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3199,11
11237,206,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3199,13
11237,247,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3188,41
11237,326,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,11
11237,328,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,13
11237,332,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,16
11237,334,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3201,18
11237,336,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,20
11237,340,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,24
11237,342,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,25
11237,344,STARR,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3201,27
11237,162,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3257,8
11237,164,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3257,9
11237,167,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3246,50
11237,168,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,3257,109
11237,170,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,10
11237,172,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,11
11237,174,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,12
11237,180,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,15
11237,186,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,18
11237,190,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,20
11237,191,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3246,40
11237,192,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,21
11237,193,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3246,39
11237,194,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3257,22
11237,195,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3246,38
11237,197,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3246,37
11237,198,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,3257,24
11237,224,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,12
11237,232,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,16
11237,233,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3247,54
11237,235,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3247,53
11237,237,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3247,52
11237,238,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,19
11237,239,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3247,51
11237,240,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,19
11237,241,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3247,50
11237,242,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,21
11237,243,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3247,49
11237,244,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,3258,22
11237,245,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3247,48
11237,246,STOCKHOLM,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,3258,23
